row_id,crop,region,year,window,trend_residual_t_ha,trend_residual_z,event,retrospective_trend_residual_t_ha,retrospective_trend_residual_z,retrospective_event,prospective_target_sha256,retrospective_target_sha256,target_delta_t_ha,rank_prospective,rank_retrospective
Barley|Colorado|2016|spring,Barley,Colorado,2016,spring,-0.5095273846155033,-1.3352944037451613,True,0.009966040326040648,0.017758769222926178,False,18cef212091e3fad94a3b884b402621de0979a04cb851adee1b1f312c060d2bc,7990df1639b81648dd5c9d71ed2a5673e7bfe2a93f856810661b2d609ce470a5,0.5194934249415439,55.0,141.0
Barley|Minnesota|2016|spring,Barley,Minnesota,2016,spring,0.2596310769230761,0.5071141850153177,False,0.08673182325183282,0.16876095177819025,False,18cef212091e3fad94a3b884b402621de0979a04cb851adee1b1f312c060d2bc,7990df1639b81648dd5c9d71ed2a5673e7bfe2a93f856810661b2d609ce470a5,-0.17289925367124326,202.0,171.0
Barley|Montana|2016|spring,Barley,Montana,2016,spring,0.3439889230769162,1.0676508716149997,False,0.4411706435006466,1.2376521079914358,False,18cef212091e3fad94a3b884b402621de0979a04cb851adee1b1f312c060d2bc,7990df1639b81648dd5c9d71ed2a5673e7bfe2a93f856810661b2d609ce470a5,0.09718172042373041,225.0,289.0
Barley|North Dakota|2016|spring,Barley,North Dakota,2016,spring,0.25977169230768604,0.7601347845359875,False,0.12116764478765285,0.338487971143574,False,18cef212091e3fad94a3b884b402621de0979a04cb851adee1b1f312c060d2bc,7990df1639b81648dd5c9d71ed2a5673e7bfe2a93f856810661b2d609ce470a5,-0.1386040475200332,203.0,190.0
Barley|Washington|2016|spring,Barley,Washington,2016,spring,0.6643498461538346,1.3956179916897797,False,0.6897732175032196,1.1308929953483102,False,18cef212091e3fad94a3b884b402621de0979a04cb851adee1b1f312c060d2bc,7990df1639b81648dd5c9d71ed2a5673e7bfe2a93f856810661b2d609ce470a5,0.025423371349384993,287.0,321.0
Canola|Minnesota|2016|spring,Canola,Minnesota,2016,spring,-0.007122807017545307,-0.024627011356157174,False,-0.16940738916254383,-0.5614594385715206,False,18cef212091e3fad94a3b884b402621de0979a04cb851adee1b1f312c060d2bc,7990df1639b81648dd5c9d71ed2a5673e7bfe2a93f856810661b2d609ce470a5,-0.16228458214499852,124.0,87.0
Canola|Montana|2016|spring,Canola,Montana,2016,spring,0.11610514705883856,0.3929253267883942,False,0.4294175824175821,1.2996025682170542,False,18cef212091e3fad94a3b884b402621de0979a04cb851adee1b1f312c060d2bc,7990df1639b81648dd5c9d71ed2a5673e7bfe2a93f856810661b2d609ce470a5,0.31331243535874354,158.0,284.0
Canola|North Dakota|2016|spring,Canola,North Dakota,2016,spring,0.18139300000000302,1.020429425479767,False,0.14478201680671843,0.7540906437520256,False,18cef212091e3fad94a3b884b402621de0979a04cb851adee1b1f312c060d2bc,7990df1639b81648dd5c9d71ed2a5673e7bfe2a93f856810661b2d609ce470a5,-0.036610983193284596,177.0,203.0
Canola|Oklahoma|2016|spring,Canola,Oklahoma,2016,spring,0.6501000000000023,2.1161829719009733,False,0.27098480392157054,0.7124090366715641,False,18cef212091e3fad94a3b884b402621de0979a04cb851adee1b1f312c060d2bc,7990df1639b81648dd5c9d71ed2a5673e7bfe2a93f856810661b2d609ce470a5,-0.3791151960784318,283.0,243.0
Canola|Washington|2016|spring,Canola,Washington,2016,spring,1.2553899999999967,10.225376183602073,False,0.3628547619047586,0.9889394111695972,False,18cef212091e3fad94a3b884b402621de0979a04cb851adee1b1f312c060d2bc,7990df1639b81648dd5c9d71ed2a5673e7bfe2a93f856810661b2d609ce470a5,-0.892535238095238,322.0,265.0
Oats|Colorado|2016|spring,Oats,Colorado,2016,spring,0.3700559999999782,1.6061406312353874,False,0.4383304433497428,1.6398501473042195,False,18cef212091e3fad94a3b884b402621de0979a04cb851adee1b1f312c060d2bc,7990df1639b81648dd5c9d71ed2a5673e7bfe2a93f856810661b2d609ce470a5,0.06827444334976462,231.0,287.0
Oats|Illinois|2016|spring,Oats,Illinois,2016,spring,0.15521876923075606,0.5660242636428483,False,0.09793586443588165,0.3156442083702578,False,18cef212091e3fad94a3b884b402621de0979a04cb851adee1b1f312c060d2bc,7990df1639b81648dd5c9d71ed2a5673e7bfe2a93f856810661b2d609ce470a5,-0.05728290479487441,168.0,177.0
Oats|Iowa|2016|spring,Oats,Iowa,2016,spring,0.16343753846153763,0.5563878508437117,False,0.08225293007293732,0.2764719285288243,False,18cef212091e3fad94a3b884b402621de0979a04cb851adee1b1f312c060d2bc,7990df1639b81648dd5c9d71ed2a5673e7bfe2a93f856810661b2d609ce470a5,-0.08118460838860031,173.0,169.0
Oats|Kansas|2016|spring,Oats,Kansas,2016,spring,0.2778387692307751,0.9430750458889086,False,0.140744624624626,0.47517209075913247,False,18cef212091e3fad94a3b884b402621de0979a04cb851adee1b1f312c060d2bc,7990df1639b81648dd5c9d71ed2a5673e7bfe2a93f856810661b2d609ce470a5,-0.1370941446061491,208.0,200.0
Oats|Minnesota|2016|spring,Oats,Minnesota,2016,spring,0.01924276923076107,0.06846152778472081,False,-0.0008905319605290174,-0.002919597581309839,False,18cef212091e3fad94a3b884b402621de0979a04cb851adee1b1f312c060d2bc,7990df1639b81648dd5c9d71ed2a5673e7bfe2a93f856810661b2d609ce470a5,-0.020133301191290087,135.0,136.0
Oats|Montana|2016|spring,Oats,Montana,2016,spring,-0.255666769230777,-0.9982417247054851,False,0.0052004461604435726,0.018918951046166633,False,18cef212091e3fad94a3b884b402621de0979a04cb851adee1b1f312c060d2bc,7990df1639b81648dd5c9d71ed2a5673e7bfe2a93f856810661b2d609ce470a5,0.2608672153912206,86.0,139.0
Oats|Nebraska|2016|spring,Oats,Nebraska,2016,spring,-0.33155353846154245,-0.9640581377716058,False,-0.045340853710851725,-0.12895795766857068,False,18cef212091e3fad94a3b884b402621de0979a04cb851adee1b1f312c060d2bc,7990df1639b81648dd5c9d71ed2a5673e7bfe2a93f856810661b2d609ce470a5,0.2862126847506907,74.0,123.0
Oats|North Dakota|2016|spring,Oats,North Dakota,2016,spring,0.10842953846152126,0.3465266949628797,False,-0.09008669669668423,-0.24081339247584588,False,18cef212091e3fad94a3b884b402621de0979a04cb851adee1b1f312c060d2bc,7990df1639b81648dd5c9d71ed2a5673e7bfe2a93f856810661b2d609ce470a5,-0.1985162351582055,155.0,114.0
Oats|Oklahoma|2016|spring,Oats,Oklahoma,2016,spring,0.1963378461538472,1.466663560161155,False,0.06612180290297953,0.28634423935063336,False,18cef212091e3fad94a3b884b402621de0979a04cb851adee1b1f312c060d2bc,7990df1639b81648dd5c9d71ed2a5673e7bfe2a93f856810661b2d609ce470a5,-0.13021604325086766,187.0,160.0
Oats|South Dakota|2016|spring,Oats,South Dakota,2016,spring,0.09558061538458551,0.3073097471763181,False,0.2046014371514473,0.6977995601001038,False,18cef212091e3fad94a3b884b402621de0979a04cb851adee1b1f312c060d2bc,7990df1639b81648dd5c9d71ed2a5673e7bfe2a93f856810661b2d609ce470a5,0.10902082176686179,151.0,217.0
Oats|Texas|2016|spring,Oats,Texas,2016,spring,0.19282676923076547,0.9988786803572889,False,0.10006543543543955,0.5484686937787996,False,18cef212091e3fad94a3b884b402621de0979a04cb851adee1b1f312c060d2bc,7990df1639b81648dd5c9d71ed2a5673e7bfe2a93f856810661b2d609ce470a5,-0.09276133379532592,185.0,179.0
Oats|Washington|2016|spring,Oats,Washington,2016,spring,-0.36551353846154067,-0.9079757974474088,False,-0.10350029556650409,-0.23435382191676704,False,18cef212091e3fad94a3b884b402621de0979a04cb851adee1b1f312c060d2bc,7990df1639b81648dd5c9d71ed2a5673e7bfe2a93f856810661b2d609ce470a5,0.2620132428950366,67.0,108.0
Wheat|Colorado|2016|winter,Wheat,Colorado,2016,winter,0.9569996923076922,2.3648192501943273,False,0.82591148863149,1.851181754020445,False,18cef212091e3fad94a3b884b402621de0979a04cb851adee1b1f312c060d2bc,7990df1639b81648dd5c9d71ed2a5673e7bfe2a93f856810661b2d609ce470a5,-0.13108820367620222,313.0,326.0
Wheat|Illinois|2016|winter,Wheat,Illinois,2016,winter,0.4122187692307149,0.9759662889742964,False,0.19706084084087205,0.46133115447936696,False,18cef212091e3fad94a3b884b402621de0979a04cb851adee1b1f312c060d2bc,7990df1639b81648dd5c9d71ed2a5673e7bfe2a93f856810661b2d609ce470a5,-0.21515792838984282,241.0,215.0
Wheat|Iowa|2016|winter,Wheat,Iowa,2016,winter,0.5427403076922674,1.1289715127563316,False,0.37790157635467114,0.7825029556702771,False,18cef212091e3fad94a3b884b402621de0979a04cb851adee1b1f312c060d2bc,7990df1639b81648dd5c9d71ed2a5673e7bfe2a93f856810661b2d609ce470a5,-0.1648387313375963,266.0,273.0
